Part_No	Part_Type	Part_Category	Description	Manufacturer	Cylinders	Liters	CID	Stroke	Rod	Main	Front_Seal_Dia	Rear_Seal_Dia	Bore	Connect_Rod_Len	Camshaft	Valves	Casting_No	Trans_Speed	Trans_Type	Notes	Application_Start_Yr	Application_End_Yr	Metal	KB_Product_Code	On_Hand	Price 
86A706HD	Transmission Part	Sprocket / Gear	AX4N+ *SPRCKT/SHFT-DRVN-39T WI	Ford															AX4N	no notes available yet				600	Call for inventory	16
86A713	Transmission Part	Sprocket / Gear	AXOD+ *SUPPORT-DRIVEN SPROCKET	Ford																no notes available yet				600	Call for inventory	14
86A713H	Transmission Part	Sprocket / Gear	AX4N *SUPPORT-DRIVEN SPROCKET	Ford																no notes available yet				600	Call for inventory	18
86A715	Transmission Part	Differentials	AXOD+ *F.D. ASSY.-E6 & F3DP 35	Ford																no notes available yet				600	Call for inventory	35
86A715E	Transmission Part	Differentials	AX4N *F.D. ASSEMBLY #1F1P	Ford																no notes available yet				600	Call for inventory	1
86A715F	Transmission Part	Differentials	AX4N *F.D.ASSEMBLY #2F2P 5 PIN	Ford																no notes available yet				600	Call for inventory	1
86A716T41	Transmission Part	Differentials	AX4N *F.D.ASSY-#F7DP 34 SPLIN	Ford																no notes available yet				600	Call for inventory	50
86A724H	Transmission Part	Center Support	"AX4N *SUPPORT/HSNG-REAR 1.95""""W"	Ford																no notes available yet				600	Call for inventory	12
86A724T71	Transmission Part	Center Support	AXOD *SUPPORT-REAR PLANET-2 B	Ford																no notes available yet				600	Call for inventory	12
86A724T72	Transmission Part	Center Support	AXOD *SUPPORT-RR.PLANET-1BUSH	Ford																no notes available yet				600	Call for inventory	12
86A724T73	Transmission Part	Center Support	"AXODE+*SUPPORT-RR.PLANET-.27""""H"	Ford																no notes available yet				600	Call for inventory	14
86A740AA	Transmission Part	Valve Body	AXOD *VALVE BODY-#E6DP	Ford																no notes available yet				600	Call for inventory	20
86A740AE	Transmission Part	Valve Body	AXOD *VALVE BODY-#E8DP	Ford																no notes available yet				600	Call for inventory	18
86A740AG	Transmission Part	Valve Body	AXOD *VALVE BODY-#E8DP	Ford																no notes available yet				600	Call for inventory	18
86A740AL	Transmission Part	Valve Body	AXOD *VALVE BODY-#E9DP	Ford																no notes available yet				600	Call for inventory	18
86A740AQ	Transmission Part	Valve Body	AXOD *VALVE BODY-F1DP RND.L/U	Ford																no notes available yet				600	Call for inventory	1
86A740B	Transmission Part	Valve Body	AXODE *VALVE BODY-F3DP (AX4S)	Ford																no notes available yet				600	Call for inventory	35
86A740BC	Transmission Part	Valve Body	AX4N *VALVE BODY-F8DP-AA	Ford																no notes available yet				600	Call for inventory	75
86A740BF	Transmission Part	Valve Body	XF2P *V/BODY ASY- AX4S(AXODE)	Ford																no notes available yet				600	Call for inventory	50
86A740H	Transmission Part	Valve Body	AX4N *VALVE BODY- 94 OR 95 F4D	Ford																no notes available yet				600	Call for inventory	45
86A740HD	Transmission Part	Valve Body	AXODE *VALVE BODY-F48P	Ford																no notes available yet				600	Call for inventory	40
86A740HK3	Transmission Part	Valve Body	"XF1P *PUMP&V/B ASSY-AX4N,V/B#X"	Ford																no notes available yet				600	Call for inventory	100
86A740HK3N	Transmission Part	Valve Body	AX4N *VLAVE BODY XF1P 99-UP VB	Ford															AX4N	no notes available yet				600	Call for inventory	125
86A755H			AX4N *COVER- CASE #F4DP-BA	Ford															AX4N	no notes available yet				600	Call for inventory	1
86A755HA			AX4N *COVER- CASE #F4DP-AA	Ford															AX4N	no notes available yet				600	Call for inventory	1
86A755HE			AX4N *COVER- CASE #F6DP-AA	Ford															AX4N	no notes available yet				600	Call for inventory	35
86A755HF			AX4N *COVER- CASE #F6DP-BA	Ford															AX4N	no notes available yet				600	Call for inventory	25
86A760CAC	Transmission Part	Case	AXODE*CASE# - C/SHIFT 3.0	Ford															AXOD	no notes available yet				600	Call for inventory	90
86A760CAF	Transmission Part	Case	AXODE*CASE# - F/SHIFT 3.0	Ford															AXOD	no notes available yet				600	Call for inventory	90
86A760DAC	Transmission Part	Case	AXODE*CASE# - C/SHIFT 3.0	Ford															AXOD	no notes available yet				600	Call for inventory	100
86A760DAF	Transmission Part	Case	AXODE*CASE# - F/SHIFT 3.0	Ford															AXOD	no notes available yet				600	Call for inventory	100
86A760HAA	Transmission Part	Case	AX4N *CASE-3.0L VULCAN W/SPEED	Ford															AX4N	no notes available yet				600	Call for inventory	100
86A760HC	Transmission Part	Case	AX4N *CASE-NO SPEEDO- BIG BELL	Ford															AX4N	no notes available yet				600	Call for inventory	125
86A760HD	Transmission Part	Case	AX4N *CASE-4.6L V8 F5OP(5 1/2	Ford															AX4N	no notes available yet				600	Call for inventory	200
86A760HDF	Transmission Part	Case	AX4N *CASE-3.0L DURATEC XF1P+	Ford															AX4N	no notes available yet				600	Call for inventory	150
86A760HE	Transmission Part	Case	AX4N *CASE #F--- SQR.STRTR.HL.	Ford															AX4N	no notes available yet				600	Call for inventory	200
86A760HFA	Transmission Part	Case	AX4N *CASE-4.6L V8 F5OP-F8OP	Ford															AX4N	no notes available yet				600	Call for inventory	200
86A760HHA	Transmission Part	Case	AX4N *CASE-3.4L SHO (PNB-EA)F5	Ford															AX4N	no notes available yet				600	Call for inventory	140
86A760HJF	Transmission Part	Case	AX4N *CASE #F1F2P WINDSTAR 3.8	Ford															FI	no notes available yet				600	Call for inventory	200
86A765			AXOD *PAN-BOTTOM	Ford															AXOD	no notes available yet				600	Call for inventory	5
86A766			AXOD *PAN-SIDE	Ford															AXOD	no notes available yet				600	Call for inventory	5
86A766H			AX4N *PAN-SIDE	Ford															AX4N	no notes available yet				600	Call for inventory	5
86A900			"AXOD+ *SERVO ASSY-O/D 1.05""""O.D"	Ford															AX4N	no notes available yet				600	Call for inventory	5
86A905			AXOD+)SERVO ASSY-LOW/INTERM.	Ford															AXOD	no notes available yet				600	Call for inventory	5
87B551B	Transmission Part	Drum	T540 *DRUM-O/D(23T SUN)TOYOTA	Toyota															T540	no notes available yet				600	Call for inventory	20
87B759B	Transmission Part	Case	T540 *COVER-O/D REAR-13BOLT-4M	Toyota															T540	no notes available yet				600	Call for inventory	50
92A002X				"Dodge, Chrysler"																				600		
92A004A				"Dodge, Chrysler"																				600		
92A420B			7 BOLT `00+	"Dodge, Chrysler"															A604				ALUMINUM	600	Call for inventory	20
92A420R			6 BOLT W/ RIBS `89+	"Dodge, Chrysler"															A604				ALUMINUM	600	Call for inventory	6
92A420RA			6 BOLT NO RIB `98+	"Dodge, Chrysler"															A604					600	Call for inventory	10
92A436N				"Dodge, Chrysler"																				600		
92A436N8S				"Dodge, Chrysler"																				600		
92A438N				"Dodge, Chrysler"																				600		
92A500A	Transmission Part	Pump	"3 RING, #660 `89."	"Dodge, Chrysler"															A604					600	Call for inventory	20
92A500B	Transmission Part	Pump	"4-RING, #660 `90+"	"Dodge, Chrysler"															A604					600	Call for inventory	25
92A500BA	Transmission Part	Pump	"4 RING, #871 NO SLEEVE, `90+"	"Dodge, Chrysler"															A604					600	Call for inventory	25
92A500BB	Transmission Part	Pump	"4 RING, #871 W/ SLEEVE `90+"	"Dodge, Chrysler"															A604					600	Call for inventory	25
92A500C	Transmission Part	Pump	"4 RING, #695 (W/ SLEEVE) `00+"	"Dodge, Chrysler"															A604					600	Call for inventory	25
92A500K22	Transmission Part	Pump	PUMP & INPUT HOUSING SET `89+	"Dodge, Chrysler"															A604	no notes available yet				600	Call for inventory	45
92A554	Transmission Part	Drum	"INPUT- 8 LUG, W/ BEVEL `89-90"	"Dodge, Chrysler"															A604					600	Call for inventory	20
92A554A	Transmission Part	Drum	INPUT- 4 LUG W/O BEVEL `91+	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	20
92A570	Transmission Part	Hub	"O/D & REVERSE CLUTCH HUB- HOLLOW- 1.14""""OD `89-95"	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	13
92A570A	Transmission Part	Hub	"O/D & REVERSE CLUTCH HUB- HOLLOW- 1.16""""OD `95+"	"Dodge, Chrysler"															A604					600	Call for inventory	20
92A570B	Transmission Part	Hub	"O/D & REVERSE CLUTCH HUB- HOLLOW, LATE CLUTCH SPLINES `02+"	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	20
92A571	Transmission Part	Hub	U/D CLUTCH HUB- SOLID SHAFT `89-01	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	11
92A571B	Transmission Part	Hub	"U/D CLUTCH HUB- SOLID, LATE CLUTCH SPLINES `02+"	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	15
92A574	Transmission Part	Hub	"INPUT CLUTCH HUB- 3 RING PUMP, .06"""" O-RING `89."	"Dodge, Chrysler"															A604					600	Call for inventory	11
92A574A	Transmission Part	Hub	"INPUT CLUTCH HUB- 4 RING PUMP.1"""" O-RING `90+"	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	11
92A578	Transmission Part	Hub	2 > 4 CLUTCH & SUN- `89-95	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	13
92A578A	Transmission Part	Hub	2 > 4 CLUTCH & SUN- LARGE ID `96-01	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	13
92A578B	Transmission Part	Hub	2 > 4 CLUTCH & SUN- LATE 1X SPLINES `02+	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	22
92A578BA	Transmission Part	Hub	2 > 4 CLUTCH & SUN- LATE 2X SPLINES `02+	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	22
92A582	Transmission Part	Planetary	FRONT PLANET- `89-95	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	16
92A582A	Transmission Part	Planetary	FRONT PLANET- HARDENED SPLINE `96+	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	25
92A582C	Transmission Part	Planetary	FRONT PLANET- 5 PINION (HARDENED) `96+	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	30
92A582K1	Transmission Part	Planetary	FRONT PLANET & RING - `89-95	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	20
92A582N				"Dodge, Chrysler"																				600		
92A583K7A	Transmission Part	Planetary	"F > R PLANET SET- 7PC.(1"""" REAR, 4 PINION) `89+"	"Dodge, Chrysler"															A604					600	Call for inventory	75
92A583K7AA	Transmission Part	Planetary	"F > R PLANET SET- 7PC.(1"""" REAR, 4 PIN/ FRONT HARDENED SPLINES) `89+"	"Dodge, Chrysler"															A604					600	Call for inventory	75
92A583K7AN	Transmission Part	Planetary	"F > R PLANET SET- 7PC.(1"""" REAR, 4 PIN/ FRONT NEW) `89+"	"Dodge, Chrysler"															A604					600	Call for inventory	105
92A583K7B	Transmission Part	Planetary	"F > R PLANET SET- 7PC.(1-1/8"""" REAR, 4 PINION) `91+"	"Dodge, Chrysler"															A604					600	Call for inventory	75
92A583K7BA	Transmission Part	Planetary	"F > R PLANET SET- 7PC.(1-1/8"""" REAR, 4 PIN/ FRONT HARDENED SPLINES) `91+"	"Dodge, Chrysler"															A604					600	Call for inventory	79
92A583K7BN	Transmission Part	Planetary	"F > R PLANET SET- 7PC.(1-1/8"""" REAR, 4 PIN/ FRONT NEW) `91+"	"Dodge, Chrysler"															A604					600	Call for inventory	109
92A583K7C	Transmission Part	Planetary	"F > R PLANET SET- 7PC.(1-1/8"""" REAR, 5 PIN/ FRONT HARDENED SPLINES) `91+"	"Dodge, Chrysler"															A604					600	Call for inventory	90
92A583K7CN	Transmission Part	Planetary	"F > R PLANET SET- 7PC.(1-1/8"""" REAR, 5 PIN/ FRONT NEW) `91+"	"Dodge, Chrysler"															A604					600	Call for inventory	125
92A584	Transmission Part	Planetary	"REAR PLANET- W/ 1"""" SHAFT & 4 PIN `89-91"	"Dodge, Chrysler"															A604					600	Call for inventory	18
92A584A	Transmission Part	Planetary	"REAR PLANET- W/ 1-1/8"""" & 4 PIN `91+"	"Dodge, Chrysler"															A604					600	Call for inventory	18
92A584AW				"Dodge, Chrysler"																				600		
92A584B	Transmission Part	Planetary	"REAR PLANET- W/ 1-1/8"""" & 5 PIN `91+"	"Dodge, Chrysler"															A604					600	Call for inventory	18
92A594	Transmission Part	Ring Gear	REAR RING GEAR- (SNAPS TO FRONT) `89+	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	12
92A614	Transmission Part	Sungear	REAR SUN GEAR- `89+	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	8
92A630			2 > 4 CLUTCH PISTON RETAINER- `89-94	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	11
92A630AA			2 > 4 CLUTCH PISTON RETAINER- W/ BLEED HOLE `95+	"Dodge, Chrysler"															"A604, A606"					600	Call for inventory	11
92A670A	Transmission Part	Shaft	INPUT SHAFT- 22T TURBINE `90+	"Dodge, Chrysler"															A604					600	Call for inventory	12
92A670B	Transmission Part	Shaft	INPUT SHAFT-24T TURBINE (3.0L) `89-90	"Dodge, Chrysler"															A604					600	Call for inventory	12
92A710	Transmission Part	Sprocket / Gear	OUTPUT GEAR- 59T `89+	"Dodge, Chrysler"															A604					600	Call for inventory	12
92A710A	Transmission Part	Sprocket / Gear	OUTPUT GEAR- 55T `89+	"Dodge, Chrysler"															A604					600	Call for inventory	12
92A710B	Transmission Part	Sprocket / Gear	OUTPUT GEAR- 47T `91+	"Dodge, Chrysler"															A604					600	Call for inventory	12
92A710E	Transmission Part	Sprocket / Gear	OUTPUT GEAR- 46T `91+	"Dodge, Chrysler"															A604					600	Call for inventory	12
92A710F	Transmission Part	Sprocket / Gear	OUTPUT GEAR- 50T `91+	"Dodge, Chrysler"															A604					600	Call for inventory	12
92A712	Transmission Part	Sprocket / Gear	TRANSFER GEAR- 54T `89+	"Dodge, Chrysler"															A604					600	Call for inventory	14
92A712A	Transmission Part	Sprocket / Gear	TRANSFER GEAR- 58T `89+	"Dodge, Chrysler"															A604					600	Call for inventory	14
92A712C	Transmission Part	Sprocket / Gear	TRANSFER GEAR- 46T `91+	"Dodge, Chrysler"															A604					600	Call for inventory	14
92A712D	Transmission Part	Sprocket / Gear	TRANSFER GEAR- 49T `91+	"Dodge, Chrysler"															A604					600	Call for inventory	14
92A716	Transmission Part	Differentials	DIFFERENTIAL HOUSING- FWD- 22 X 22 ROLLER `89+	"Dodge, Chrysler"															A604					600	Call for inventory	50
92A716A	Transmission Part	Differentials	DIFFERENTIAL HOUSING- FWD- 22 X 19 ROLLER `95+	"Dodge, Chrysler"	V6	3.8L	3800														1995	2000	Cast	600	Call for Inventory	45
92A716AK59	Transmission Part	Differentials	DIFFERENTIAL W/ RING- 19 ROLLER X 59T `95+	"Dodge, Chrysler"															A604					600	Call for inventory	65
92A716AK60	Transmission Part	Differentials	DIFFERENTIAL W/ RING- 19 ROLLER X 60T `95+	"Dodge, Chrysler"															A604					600	Call for inventory	60
92A716BK59	Transmission Part	Differentials	604 *F.D.ASSY-FWD 25X22X59 ROLLER `89+																A604					600	Call for inventory	
92A716BK60	Transmission Part	Differentials	DIFFERENTIAL W/ RING- AWD 25 X 22 X 60T `89+	"Dodge, Chrysler"															A604					600	Call for inventory	40
92A716D	Transmission Part	Differentials	"DIFFERENTIAL HOUSING- 3/4"""" PIN W/ FLATS `98-99"	"Dodge, Chrysler"															A604					600	Call for inventory	40
92a716dk59	Transmission Part	Differentials	604 *F.D. FLAT PIN 22X19X59																A604					600	Call for inventory	
92A716EK56	Transmission Part	Differentials	DIFFERENTIAL W/ RING- CLOSED 22 X 19 X 56T `89+	"Dodge, Chrysler"															A604					600	Call for inventory	30
92A716EK59	Transmission Part	Differentials	DIFFERENTIAL W/ RING- CLOSED 22 X 19 X 59T `89+	"Dodge, Chrysler"															A604					600	Call for inventory	25
92a716ek60	Transmission Part	Differentials	604 * F. D. ASSY 25X19X60T																A604					600	Call for inventory	
92a716fk56	Transmission Part	Differentials	604 *F.D. CLOSED-25X19X56 ROLLER `97+																A604					600	Call for inventory	
92A716FK60	Transmission Part	Differentials	DIFFERENTIAL W/ RING- AWD 25 X 19 X 60T FLAT PIN `98+	"Dodge, Chrysler"															A604					600	Call for inventory	50
92A716FK63	Transmission Part	Differentials	604 *F.D.-CLOSED- 25X19X63 `97+	Chrysler															A604					600	Call for inventory	
92A716K59	Transmission Part	Differentials	DIFFERENTIAL W/ RING- W/ RING- 22 ROLLER X 59T `89+	"Dodge, Chrysler"															A604					600	Call for inventory	55
92A716K60	Transmission Part	Differentials	DIFFERENTIAL W/ RING- W/ RING- 22 ROLLER X 60T `89+	"Dodge, Chrysler"															A604					600	Call for inventory	55
92A720A	Transmission Part	Ring Gear	DIFFERENTIAL RING- 59T (NO GROOVE) `89+	"Dodge, Chrysler"															A604					600	Call for inventory	18
92A720B	Transmission Part	Ring Gear	DIFFERENTIAL RING- 60T (1 GROOVE) `89+	"Dodge, Chrysler"															A604					600	Call for inventory	18
92A720BA	Transmission Part	Ring Gear	DIFFERENTIAL RING- 60T (2 GROOVE) `89+	"Dodge, Chrysler"															A604					600	Call for inventory	18
92A720C	Transmission Part	Ring Gear	DIFFERENTIAL RING- 56T (1 GROOVE) `89+	"Dodge, Chrysler"															A604					600	Call for inventory	18
